AREA_PERIL_ID,PERIL_ID,COVERAGE_TYPE,LAT1,LON1,LAT2,LON2,LAT3,LON3,LAT4,LON4
15416,QEQ,1,19.1041666667,-70.2958333333,19.1375,-70.2958333333,19.1041666667,-70.2625,19.1375,-70.2625
15417,QEQ,1,19.1375,-70.2958333333,19.1708333333,-70.2958333333,19.1375,-70.2625,19.1708333333,-70.2625
15418,QEQ,1,19.1708333333,-70.2958333333,19.2041666667,-70.2958333333,19.1708333333,-70.2625,19.2041666667,-70.2625
15419,QEQ,1,19.2041666667,-70.2958333333,19.2375,-70.2958333333,19.2041666667,-70.2625,19.2375,-70.2625
15420,QEQ,1,19.2375,-70.2958333333,19.2708333333,-70.2958333333,19.2375,-70.2625,19.2708333333,-70.2625
15421,QEQ,1,19.2708333333,-70.2958333333,19.3041666667,-70.2958333333,19.2708333333,-70.2625,19.3041666667,-70.2625
15422,QEQ,1,19.3041666667,-70.2958333333,19.3375,-70.2958333333,19.3041666667,-70.2625,19.3375,-70.2625
15423,QEQ,1,19.3375,-70.2958333333,19.3708333333,-70.2958333333,19.3375,-70.2625,19.3708333333,-70.2625
15424,QEQ,1,19.3708333333,-70.2958333333,19.4041666667,-70.2958333333,19.3708333333,-70.2625,19.4041666667,-70.2625
15425,QEQ,1,19.4041666667,-70.2958333333,19.4375,-70.2958333333,19.4041666667,-70.2625,19.4375,-70.2625
15426,QEQ,1,19.4375,-70.2958333333,19.4708333333,-70.2958333333,19.4375,-70.2625,19.4708333333,-70.2625
15427,QEQ,1,19.4708333333,-70.2958333333,19.5041666667,-70.2958333333,19.4708333333,-70.2625,19.5041666667,-70.2625
15428,QEQ,1,19.5041666667,-70.2958333333,19.5375,-70.2958333333,19.5041666667,-70.2625,19.5375,-70.2625
15429,QEQ,1,19.5375,-70.2958333333,19.5708333333,-70.2958333333,19.5375,-70.2625,19.5708333333,-70.2625
15430,QEQ,1,19.5708333333,-70.2958333333,19.6041666667,-70.2958333333,19.5708333333,-70.2625,19.6041666667,-70.2625
15431,QEQ,1,19.6041666667,-70.2958333333,19.6375,-70.2958333333,19.6041666667,-70.2625,19.6375,-70.2625
15432,QEQ,1,19.6375,-70.2958333333,19.6708333333,-70.2958333333,19.6375,-70.2625,19.6708333333,-70.2625
15433,QEQ,1,19.6708333333,-70.2958333333,19.7041666667,-70.2958333333,19.6708333333,-70.2625,19.7041666667,-70.2625
15434,QEQ,1,19.7041666667,-70.2958333333,19.7375,-70.2958333333,19.7041666667,-70.2625,19.7375,-70.2625
15435,QEQ,1,19.7375,-70.2958333333,19.7708333333,-70.2958333333,19.7375,-70.2625,19.7708333333,-70.2625
15436,QEQ,1,18.1375,-70.2625,18.1708333333,-70.2625,18.1375,-70.2291666667,18.1708333333,-70.2291666667
15437,QEQ,1,18.1708333333,-70.2625,18.2041666667,-70.2625,18.1708333333,-70.2291666667,18.2041666667,-70.2291666667
15438,QEQ,1,18.2041666667,-70.2625,18.2375,-70.2625,18.2041666667,-70.2291666667,18.2375,-70.2291666667
15439,QEQ,1,18.2375,-70.2625,18.2708333333,-70.2625,18.2375,-70.2291666667,18.2708333333,-70.2291666667
15440,QEQ,1,18.2708333333,-70.2625,18.3041666667,-70.2625,18.2708333333,-70.2291666667,18.3041666667,-70.2291666667
15441,QEQ,1,18.3041666667,-70.2625,18.3375,-70.2625,18.3041666667,-70.2291666667,18.3375,-70.2291666667
15442,QEQ,1,18.3375,-70.2625,18.3708333333,-70.2625,18.3375,-70.2291666667,18.3708333333,-70.2291666667
15443,QEQ,1,18.3708333333,-70.2625,18.4041666667,-70.2625,18.3708333333,-70.2291666667,18.4041666667,-70.2291666667
15444,QEQ,1,18.4041666667,-70.2625,18.4375,-70.2625,18.4041666667,-70.2291666667,18.4375,-70.2291666667
15445,QEQ,1,18.4375,-70.2625,18.4708333333,-70.2625,18.4375,-70.2291666667,18.4708333333,-70.2291666667
15446,QEQ,1,18.4708333333,-70.2625,18.5041666667,-70.2625,18.4708333333,-70.2291666667,18.5041666667,-70.2291666667
15447,QEQ,1,18.5041666667,-70.2625,18.5375,-70.2625,18.5041666667,-70.2291666667,18.5375,-70.2291666667
15448,QEQ,1,18.5375,-70.2625,18.5708333333,-70.2625,18.5375,-70.2291666667,18.5708333333,-70.2291666667
15449,QEQ,1,18.5708333333,-70.2625,18.6041666667,-70.2625,18.5708333333,-70.2291666667,18.6041666667,-70.2291666667
15450,QEQ,1,18.6041666667,-70.2625,18.6375,-70.2625,18.6041666667,-70.2291666667,18.6375,-70.2291666667
15451,QEQ,1,18.6375,-70.2625,18.6708333333,-70.2625,18.6375,-70.2291666667,18.6708333333,-70.2291666667
15452,QEQ,1,18.6708333333,-70.2625,18.7041666667,-70.2625,18.6708333333,-70.2291666667,18.7041666667,-70.2291666667
15453,QEQ,1,18.7041666667,-70.2625,18.7375,-70.2625,18.7041666667,-70.2291666667,18.7375,-70.2291666667
15454,QEQ,1,18.7375,-70.2625,18.7708333333,-70.2625,18.7375,-70.2291666667,18.7708333333,-70.2291666667
15455,QEQ,1,18.7708333333,-70.2625,18.8041666667,-70.2625,18.7708333333,-70.2291666667,18.8041666667,-70.2291666667
15456,QEQ,1,18.8041666667,-70.2625,18.8375,-70.2625,18.8041666667,-70.2291666667,18.8375,-70.2291666667
15457,QEQ,1,18.8375,-70.2625,18.8708333333,-70.2625,18.8375,-70.2291666667,18.8708333333,-70.2291666667
15458,QEQ,1,18.8708333333,-70.2625,18.9041666667,-70.2625,18.8708333333,-70.2291666667,18.9041666667,-70.2291666667
15459,QEQ,1,18.9041666667,-70.2625,18.9375,-70.2625,18.9041666667,-70.2291666667,18.9375,-70.2291666667
15460,QEQ,1,18.9375,-70.2625,18.9708333333,-70.2625,18.9375,-70.2291666667,18.9708333333,-70.2291666667
15461,QEQ,1,18.9708333333,-70.2625,19.0041666667,-70.2625,18.9708333333,-70.2291666667,19.0041666667,-70.2291666667
15462,QEQ,1,19.0041666667,-70.2625,19.0375,-70.2625,19.0041666667,-70.2291666667,19.0375,-70.2291666667
15463,QEQ,1,19.0375,-70.2625,19.0708333333,-70.2625,19.0375,-70.2291666667,19.0708333333,-70.2291666667
15464,QEQ,1,19.0708333333,-70.2625,19.1041666667,-70.2625,19.0708333333,-70.2291666667,19.1041666667,-70.2291666667
15465,QEQ,1,19.1041666667,-70.2625,19.1375,-70.2625,19.1041666667,-70.2291666667,19.1375,-70.2291666667
15466,QEQ,1,19.1375,-70.2625,19.1708333333,-70.2625,19.1375,-70.2291666667,19.1708333333,-70.2291666667
15467,QEQ,1,19.1708333333,-70.2625,19.2041666667,-70.2625,19.1708333333,-70.2291666667,19.2041666667,-70.2291666667
15468,QEQ,1,19.2041666667,-70.2625,19.2375,-70.2625,19.2041666667,-70.2291666667,19.2375,-70.2291666667
15469,QEQ,1,19.2375,-70.2625,19.2708333333,-70.2625,19.2375,-70.2291666667,19.2708333333,-70.2291666667
15470,QEQ,1,19.2708333333,-70.2625,19.3041666667,-70.2625,19.2708333333,-70.2291666667,19.3041666667,-70.2291666667
15471,QEQ,1,19.3041666667,-70.2625,19.3375,-70.2625,19.3041666667,-70.2291666667,19.3375,-70.2291666667
15472,QEQ,1,19.3375,-70.2625,19.3708333333,-70.2625,19.3375,-70.2291666667,19.3708333333,-70.2291666667
15473,QEQ,1,19.3708333333,-70.2625,19.4041666667,-70.2625,19.3708333333,-70.2291666667,19.4041666667,-70.2291666667
15474,QEQ,1,19.4041666667,-70.2625,19.4375,-70.2625,19.4041666667,-70.2291666667,19.4375,-70.2291666667
15475,QEQ,1,19.4375,-70.2625,19.4708333333,-70.2625,19.4375,-70.2291666667,19.4708333333,-70.2291666667
15476,QEQ,1,19.4708333333,-70.2625,19.5041666667,-70.2625,19.4708333333,-70.2291666667,19.5041666667,-70.2291666667
15477,QEQ,1,19.5041666667,-70.2625,19.5375,-70.2625,19.5041666667,-70.2291666667,19.5375,-70.2291666667
15478,QEQ,1,19.5375,-70.2625,19.5708333333,-70.2625,19.5375,-70.2291666667,19.5708333333,-70.2291666667
15479,QEQ,1,19.5708333333,-70.2625,19.6041666667,-70.2625,19.5708333333,-70.2291666667,19.6041666667,-70.2291666667
15480,QEQ,1,19.6041666667,-70.2625,19.6375,-70.2625,19.6041666667,-70.2291666667,19.6375,-70.2291666667
15481,QEQ,1,19.6375,-70.2625,19.6708333333,-70.2625,19.6375,-70.2291666667,19.6708333333,-70.2291666667
15482,QEQ,1,19.6708333333,-70.2625,19.7041666667,-70.2625,19.6708333333,-70.2291666667,19.7041666667,-70.2291666667
15483,QEQ,1,19.7041666667,-70.2625,19.7375,-70.2625,19.7041666667,-70.2291666667,19.7375,-70.2291666667
15484,QEQ,1,18.2375,-70.2291666667,18.2541666667,-70.2291666667,18.2375,-70.2125,18.2541666667,-70.2125
15485,QEQ,1,18.2541666667,-70.2291666667,18.2708333333,-70.2291666667,18.2541666667,-70.2125,18.2708333333,-70.2125
15486,QEQ,1,18.1375,-70.2291666667,18.1708333333,-70.2291666667,18.1375,-70.1958333333,18.1708333333,-70.1958333333
15487,QEQ,1,18.1708333333,-70.2291666667,18.2041666667,-70.2291666667,18.1708333333,-70.1958333333,18.2041666667,-70.1958333333
15488,QEQ,1,18.2041666667,-70.2291666667,18.2375,-70.2291666667,18.2041666667,-70.1958333333,18.2375,-70.1958333333
15489,QEQ,1,18.2708333333,-70.2291666667,18.3041666667,-70.2291666667,18.2708333333,-70.1958333333,18.3041666667,-70.1958333333
15490,QEQ,1,18.3041666667,-70.2291666667,18.3375,-70.2291666667,18.3041666667,-70.1958333333,18.3375,-70.1958333333
15491,QEQ,1,18.3375,-70.2291666667,18.3708333333,-70.2291666667,18.3375,-70.1958333333,18.3708333333,-70.1958333333
15492,QEQ,1,18.3708333333,-70.2291666667,18.4041666667,-70.2291666667,18.3708333333,-70.1958333333,18.4041666667,-70.1958333333
15493,QEQ,1,18.4041666667,-70.2291666667,18.4375,-70.2291666667,18.4041666667,-70.1958333333,18.4375,-70.1958333333
15494,QEQ,1,18.4375,-70.2291666667,18.4708333333,-70.2291666667,18.4375,-70.1958333333,18.4708333333,-70.1958333333
15495,QEQ,1,18.4708333333,-70.2291666667,18.5041666667,-70.2291666667,18.4708333333,-70.1958333333,18.5041666667,-70.1958333333
15496,QEQ,1,18.5041666667,-70.2291666667,18.5375,-70.2291666667,18.5041666667,-70.1958333333,18.5375,-70.1958333333
15497,QEQ,1,18.5375,-70.2291666667,18.5708333333,-70.2291666667,18.5375,-70.1958333333,18.5708333333,-70.1958333333
15498,QEQ,1,18.5708333333,-70.2291666667,18.6041666667,-70.2291666667,18.5708333333,-70.1958333333,18.6041666667,-70.1958333333
15499,QEQ,1,18.6041666667,-70.2291666667,18.6375,-70.2291666667,18.6041666667,-70.1958333333,18.6375,-70.1958333333
15500,QEQ,1,18.6375,-70.2291666667,18.6708333333,-70.2291666667,18.6375,-70.1958333333,18.6708333333,-70.1958333333
15501,QEQ,1,18.6708333333,-70.2291666667,18.7041666667,-70.2291666667,18.6708333333,-70.1958333333,18.7041666667,-70.1958333333
15502,QEQ,1,18.7041666667,-70.2291666667,18.7375,-70.2291666667,18.7041666667,-70.1958333333,18.7375,-70.1958333333
15503,QEQ,1,18.7375,-70.2291666667,18.7708333333,-70.2291666667,18.7375,-70.1958333333,18.7708333333,-70.1958333333
15504,QEQ,1,18.7708333333,-70.2291666667,18.8041666667,-70.2291666667,18.7708333333,-70.1958333333,18.8041666667,-70.1958333333
15505,QEQ,1,18.8041666667,-70.2291666667,18.8375,-70.2291666667,18.8041666667,-70.1958333333,18.8375,-70.1958333333
15506,QEQ,1,18.8375,-70.2291666667,18.8708333333,-70.2291666667,18.8375,-70.1958333333,18.8708333333,-70.1958333333
15507,QEQ,1,18.8708333333,-70.2291666667,18.9041666667,-70.2291666667,18.8708333333,-70.1958333333,18.9041666667,-70.1958333333
15508,QEQ,1,18.9041666667,-70.2291666667,18.9375,-70.2291666667,18.9041666667,-70.1958333333,18.9375,-70.1958333333
15509,QEQ,1,18.9375,-70.2291666667,18.9708333333,-70.2291666667,18.9375,-70.1958333333,18.9708333333,-70.1958333333
15510,QEQ,1,18.9708333333,-70.2291666667,19.0041666667,-70.2291666667,18.9708333333,-70.1958333333,19.0041666667,-70.1958333333
15511,QEQ,1,19.0041666667,-70.2291666667,19.0375,-70.2291666667,19.0041666667,-70.1958333333,19.0375,-70.1958333333
15512,QEQ,1,19.0375,-70.2291666667,19.0708333333,-70.2291666667,19.0375,-70.1958333333,19.0708333333,-70.1958333333
15513,QEQ,1,19.0708333333,-70.2291666667,19.1041666667,-70.2291666667,19.0708333333,-70.1958333333,19.1041666667,-70.1958333333
15514,QEQ,1,19.1041666667,-70.2291666667,19.1375,-70.2291666667,19.1041666667,-70.1958333333,19.1375,-70.1958333333
15515,QEQ,1,19.1375,-70.2291666667,19.1708333333,-70.2291666667,19.1375,-70.1958333333,19.1708333333,-70.1958333333
15516,QEQ,1,19.1708333333,-70.2291666667,19.2041666667,-70.2291666667,19.1708333333,-70.1958333333,19.2041666667,-70.1958333333
15517,QEQ,1,19.2041666667,-70.2291666667,19.2375,-70.2291666667,19.2041666667,-70.1958333333,19.2375,-70.1958333333
15518,QEQ,1,19.2375,-70.2291666667,19.2708333333,-70.2291666667,19.2375,-70.1958333333,19.2708333333,-70.1958333333
15519,QEQ,1,19.2708333333,-70.2291666667,19.3041666667,-70.2291666667,19.2708333333,-70.1958333333,19.3041666667,-70.1958333333
15520,QEQ,1,19.3041666667,-70.2291666667,19.3375,-70.2291666667,19.3041666667,-70.1958333333,19.3375,-70.1958333333
15521,QEQ,1,19.3375,-70.2291666667,19.3708333333,-70.2291666667,19.3375,-70.1958333333,19.3708333333,-70.1958333333
15522,QEQ,1,19.3708333333,-70.2291666667,19.4041666667,-70.2291666667,19.3708333333,-70.1958333333,19.4041666667,-70.1958333333
15523,QEQ,1,19.4041666667,-70.2291666667,19.4375,-70.2291666667,19.4041666667,-70.1958333333,19.4375,-70.1958333333
15524,QEQ,1,19.4375,-70.2291666667,19.4708333333,-70.2291666667,19.4375,-70.1958333333,19.4708333333,-70.1958333333
15525,QEQ,1,19.4708333333,-70.2291666667,19.5041666667,-70.2291666667,19.4708333333,-70.1958333333,19.5041666667,-70.1958333333
15526,QEQ,1,19.5041666667,-70.2291666667,19.5375,-70.2291666667,19.5041666667,-70.1958333333,19.5375,-70.1958333333
15527,QEQ,1,19.5375,-70.2291666667,19.5708333333,-70.2291666667,19.5375,-70.1958333333,19.5708333333,-70.1958333333
15528,QEQ,1,19.5708333333,-70.2291666667,19.6041666667,-70.2291666667,19.5708333333,-70.1958333333,19.6041666667,-70.1958333333
15529,QEQ,1,19.6041666667,-70.2291666667,19.6375,-70.2291666667,19.6041666667,-70.1958333333,19.6375,-70.1958333333
15530,QEQ,1,19.6375,-70.2291666667,19.6708333333,-70.2291666667,19.6375,-70.1958333333,19.6708333333,-70.1958333333
15531,QEQ,1,19.6708333333,-70.2291666667,19.7041666667,-70.2291666667,19.6708333333,-70.1958333333,19.7041666667,-70.1958333333
15532,QEQ,1,19.7041666667,-70.2291666667,19.7375,-70.2291666667,19.7041666667,-70.1958333333,19.7375,-70.1958333333
15533,QEQ,1,18.2375,-70.2125,18.2541666667,-70.2125,18.2375,-70.1958333333,18.2541666667,-70.1958333333
15534,QEQ,1,18.2541666667,-70.2125,18.2708333333,-70.2125,18.2541666667,-70.1958333333,18.2708333333,-70.1958333333
15535,QEQ,1,18.2375,-70.1958333333,18.2541666667,-70.1958333333,18.2375,-70.1791666667,18.2541666667,-70.1791666667
15536,QEQ,1,18.2541666667,-70.1958333333,18.2708333333,-70.1958333333,18.2541666667,-70.1791666667,18.2708333333,-70.1791666667
15537,QEQ,1,18.3708333333,-70.1958333333,18.3875,-70.1958333333,18.3708333333,-70.1791666667,18.3875,-70.1791666667
15538,QEQ,1,18.3875,-70.1958333333,18.4041666667,-70.1958333333,18.3875,-70.1791666667,18.4041666667,-70.1791666667
15539,QEQ,1,18.1375,-70.1958333333,18.1708333333,-70.1958333333,18.1375,-70.1625,18.1708333333,-70.1625
15540,QEQ,1,18.1708333333,-70.1958333333,18.2041666667,-70.1958333333,18.1708333333,-70.1625,18.2041666667,-70.1625
15541,QEQ,1,18.2041666667,-70.1958333333,18.2375,-70.1958333333,18.2041666667,-70.1625,18.2375,-70.1625
15542,QEQ,1,18.2708333333,-70.1958333333,18.3041666667,-70.1958333333,18.2708333333,-70.1625,18.3041666667,-70.1625
15543,QEQ,1,18.3041666667,-70.1958333333,18.3375,-70.1958333333,18.3041666667,-70.1625,18.3375,-70.1625
15544,QEQ,1,18.3375,-70.1958333333,18.3708333333,-70.1958333333,18.3375,-70.1625,18.3708333333,-70.1625
15545,QEQ,1,18.4041666667,-70.1958333333,18.4375,-70.1958333333,18.4041666667,-70.1625,18.4375,-70.1625
15546,QEQ,1,18.4375,-70.1958333333,18.4708333333,-70.1958333333,18.4375,-70.1625,18.4708333333,-70.1625
15547,QEQ,1,18.4708333333,-70.1958333333,18.5041666667,-70.1958333333,18.4708333333,-70.1625,18.5041666667,-70.1625
15548,QEQ,1,18.5041666667,-70.1958333333,18.5375,-70.1958333333,18.5041666667,-70.1625,18.5375,-70.1625
15549,QEQ,1,18.5375,-70.1958333333,18.5708333333,-70.1958333333,18.5375,-70.1625,18.5708333333,-70.1625
15550,QEQ,1,18.5708333333,-70.1958333333,18.6041666667,-70.1958333333,18.5708333333,-70.1625,18.6041666667,-70.1625
15551,QEQ,1,18.6041666667,-70.1958333333,18.6375,-70.1958333333,18.6041666667,-70.1625,18.6375,-70.1625
15552,QEQ,1,18.6375,-70.1958333333,18.6708333333,-70.1958333333,18.6375,-70.1625,18.6708333333,-70.1625
15553,QEQ,1,18.6708333333,-70.1958333333,18.7041666667,-70.1958333333,18.6708333333,-70.1625,18.7041666667,-70.1625
15554,QEQ,1,18.7041666667,-70.1958333333,18.7375,-70.1958333333,18.7041666667,-70.1625,18.7375,-70.1625
15555,QEQ,1,18.7375,-70.1958333333,18.7708333333,-70.1958333333,18.7375,-70.1625,18.7708333333,-70.1625
15556,QEQ,1,18.7708333333,-70.1958333333,18.8041666667,-70.1958333333,18.7708333333,-70.1625,18.8041666667,-70.1625
15557,QEQ,1,18.8041666667,-70.1958333333,18.8375,-70.1958333333,18.8041666667,-70.1625,18.8375,-70.1625
15558,QEQ,1,18.8375,-70.1958333333,18.8708333333,-70.1958333333,18.8375,-70.1625,18.8708333333,-70.1625
15559,QEQ,1,18.8708333333,-70.1958333333,18.9041666667,-70.1958333333,18.8708333333,-70.1625,18.9041666667,-70.1625
15560,QEQ,1,18.9041666667,-70.1958333333,18.9375,-70.1958333333,18.9041666667,-70.1625,18.9375,-70.1625
15561,QEQ,1,18.9375,-70.1958333333,18.9708333333,-70.1958333333,18.9375,-70.1625,18.9708333333,-70.1625
15562,QEQ,1,18.9708333333,-70.1958333333,19.0041666667,-70.1958333333,18.9708333333,-70.1625,19.0041666667,-70.1625
15563,QEQ,1,19.0041666667,-70.1958333333,19.0375,-70.1958333333,19.0041666667,-70.1625,19.0375,-70.1625
15564,QEQ,1,19.0375,-70.1958333333,19.0708333333,-70.1958333333,19.0375,-70.1625,19.0708333333,-70.1625
15565,QEQ,1,19.0708333333,-70.1958333333,19.1041666667,-70.1958333333,19.0708333333,-70.1625,19.1041666667,-70.1625
15566,QEQ,1,19.1041666667,-70.1958333333,19.1375,-70.1958333333,19.1041666667,-70.1625,19.1375,-70.1625
15567,QEQ,1,19.1375,-70.1958333333,19.1708333333,-70.1958333333,19.1375,-70.1625,19.1708333333,-70.1625
15568,QEQ,1,19.1708333333,-70.1958333333,19.2041666667,-70.1958333333,19.1708333333,-70.1625,19.2041666667,-70.1625
15569,QEQ,1,19.2041666667,-70.1958333333,19.2375,-70.1958333333,19.2041666667,-70.1625,19.2375,-70.1625
15570,QEQ,1,19.2375,-70.1958333333,19.2708333333,-70.1958333333,19.2375,-70.1625,19.2708333333,-70.1625
15571,QEQ,1,19.2708333333,-70.1958333333,19.3041666667,-70.1958333333,19.2708333333,-70.1625,19.3041666667,-70.1625
15572,QEQ,1,19.3041666667,-70.1958333333,19.3375,-70.1958333333,19.3041666667,-70.1625,19.3375,-70.1625
15573,QEQ,1,19.3375,-70.1958333333,19.3708333333,-70.1958333333,19.3375,-70.1625,19.3708333333,-70.1625
15574,QEQ,1,19.3708333333,-70.1958333333,19.4041666667,-70.1958333333,19.3708333333,-70.1625,19.4041666667,-70.1625
15575,QEQ,1,19.4041666667,-70.1958333333,19.4375,-70.1958333333,19.4041666667,-70.1625,19.4375,-70.1625
15576,QEQ,1,19.4375,-70.1958333333,19.4708333333,-70.1958333333,19.4375,-70.1625,19.4708333333,-70.1625
15577,QEQ,1,19.4708333333,-70.1958333333,19.5041666667,-70.1958333333,19.4708333333,-70.1625,19.5041666667,-70.1625
15578,QEQ,1,19.5041666667,-70.1958333333,19.5375,-70.1958333333,19.5041666667,-70.1625,19.5375,-70.1625
15579,QEQ,1,19.5375,-70.1958333333,19.5708333333,-70.1958333333,19.5375,-70.1625,19.5708333333,-70.1625
15580,QEQ,1,19.5708333333,-70.1958333333,19.6041666667,-70.1958333333,19.5708333333,-70.1625,19.6041666667,-70.1625
15581,QEQ,1,19.6041666667,-70.1958333333,19.6375,-70.1958333333,19.6041666667,-70.1625,19.6375,-70.1625
15582,QEQ,1,19.6375,-70.1958333333,19.6708333333,-70.1958333333,19.6375,-70.1625,19.6708333333,-70.1625
15583,QEQ,1,19.6708333333,-70.1958333333,19.7041666667,-70.1958333333,19.6708333333,-70.1625,19.7041666667,-70.1625
15584,QEQ,1,19.7041666667,-70.1958333333,19.7375,-70.1958333333,19.7041666667,-70.1625,19.7375,-70.1625
15585,QEQ,1,18.2375,-70.1791666667,18.2541666667,-70.1791666667,18.2375,-70.1625,18.2541666667,-70.1625
15586,QEQ,1,18.2541666667,-70.1791666667,18.2708333333,-70.1791666667,18.2541666667,-70.1625,18.2708333333,-70.1625
15587,QEQ,1,18.3708333333,-70.1791666667,18.3875,-70.1791666667,18.3708333333,-70.1625,18.3875,-70.1625
15588,QEQ,1,18.3875,-70.1791666667,18.4041666667,-70.1791666667,18.3875,-70.1625,18.4041666667,-70.1625
15589,QEQ,1,18.3708333333,-70.1625,18.3875,-70.1625,18.3708333333,-70.1458333333,18.3875,-70.1458333333
15590,QEQ,1,18.3875,-70.1625,18.4041666667,-70.1625,18.3875,-70.1458333333,18.4041666667,-70.1458333333
15591,QEQ,1,18.4041666667,-70.1625,18.4208333333,-70.1625,18.4041666667,-70.1458333333,18.4208333333,-70.1458333333
15592,QEQ,1,18.4208333333,-70.1625,18.4375,-70.1625,18.4208333333,-70.1458333333,18.4375,-70.1458333333
15593,QEQ,1,18.4375,-70.1625,18.4541666667,-70.1625,18.4375,-70.1458333333,18.4541666667,-70.1458333333
15594,QEQ,1,18.4541666667,-70.1625,18.4708333333,-70.1625,18.4541666667,-70.1458333333,18.4708333333,-70.1458333333
15595,QEQ,1,18.1375,-70.1625,18.1708333333,-70.1625,18.1375,-70.1291666667,18.1708333333,-70.1291666667
15596,QEQ,1,18.1708333333,-70.1625,18.2041666667,-70.1625,18.1708333333,-70.1291666667,18.2041666667,-70.1291666667
15597,QEQ,1,18.2041666667,-70.1625,18.2375,-70.1625,18.2041666667,-70.1291666667,18.2375,-70.1291666667
15598,QEQ,1,18.2375,-70.1625,18.2708333333,-70.1625,18.2375,-70.1291666667,18.2708333333,-70.1291666667
15599,QEQ,1,18.2708333333,-70.1625,18.3041666667,-70.1625,18.2708333333,-70.1291666667,18.3041666667,-70.1291666667
15600,QEQ,1,18.3041666667,-70.1625,18.3375,-70.1625,18.3041666667,-70.1291666667,18.3375,-70.1291666667
15601,QEQ,1,18.3375,-70.1625,18.3708333333,-70.1625,18.3375,-70.1291666667,18.3708333333,-70.1291666667
15602,QEQ,1,18.4708333333,-70.1625,18.5041666667,-70.1625,18.4708333333,-70.1291666667,18.5041666667,-70.1291666667
15603,QEQ,1,18.5041666667,-70.1625,18.5375,-70.1625,18.5041666667,-70.1291666667,18.5375,-70.1291666667
15604,QEQ,1,18.5375,-70.1625,18.5708333333,-70.1625,18.5375,-70.1291666667,18.5708333333,-70.1291666667
15605,QEQ,1,18.5708333333,-70.1625,18.6041666667,-70.1625,18.5708333333,-70.1291666667,18.6041666667,-70.1291666667
15606,QEQ,1,18.6041666667,-70.1625,18.6375,-70.1625,18.6041666667,-70.1291666667,18.6375,-70.1291666667
15607,QEQ,1,18.6375,-70.1625,18.6708333333,-70.1625,18.6375,-70.1291666667,18.6708333333,-70.1291666667
15608,QEQ,1,18.6708333333,-70.1625,18.7041666667,-70.1625,18.6708333333,-70.1291666667,18.7041666667,-70.1291666667
15609,QEQ,1,18.7041666667,-70.1625,18.7375,-70.1625,18.7041666667,-70.1291666667,18.7375,-70.1291666667
15610,QEQ,1,18.7375,-70.1625,18.7708333333,-70.1625,18.7375,-70.1291666667,18.7708333333,-70.1291666667
15611,QEQ,1,18.7708333333,-70.1625,18.8041666667,-70.1625,18.7708333333,-70.1291666667,18.8041666667,-70.1291666667
15612,QEQ,1,18.8041666667,-70.1625,18.8375,-70.1625,18.8041666667,-70.1291666667,18.8375,-70.1291666667
15613,QEQ,1,18.8375,-70.1625,18.8708333333,-70.1625,18.8375,-70.1291666667,18.8708333333,-70.1291666667
15614,QEQ,1,18.8708333333,-70.1625,18.9041666667,-70.1625,18.8708333333,-70.1291666667,18.9041666667,-70.1291666667
15615,QEQ,1,18.9041666667,-70.1625,18.9375,-70.1625,18.9041666667,-70.1291666667,18.9375,-70.1291666667
15616,QEQ,1,18.9375,-70.1625,18.9708333333,-70.1625,18.9375,-70.1291666667,18.9708333333,-70.1291666667
15617,QEQ,1,18.9708333333,-70.1625,19.0041666667,-70.1625,18.9708333333,-70.1291666667,19.0041666667,-70.1291666667
15618,QEQ,1,19.0041666667,-70.1625,19.0375,-70.1625,19.0041666667,-70.1291666667,19.0375,-70.1291666667
15619,QEQ,1,19.0375,-70.1625,19.0708333333,-70.1625,19.0375,-70.1291666667,19.0708333333,-70.1291666667
15620,QEQ,1,19.0708333333,-70.1625,19.1041666667,-70.1625,19.0708333333,-70.1291666667,19.1041666667,-70.1291666667
15621,QEQ,1,19.1041666667,-70.1625,19.1375,-70.1625,19.1041666667,-70.1291666667,19.1375,-70.1291666667
15622,QEQ,1,19.1375,-70.1625,19.1708333333,-70.1625,19.1375,-70.1291666667,19.1708333333,-70.1291666667
15623,QEQ,1,19.1708333333,-70.1625,19.2041666667,-70.1625,19.1708333333,-70.1291666667,19.2041666667,-70.1291666667
15624,QEQ,1,19.2041666667,-70.1625,19.2375,-70.1625,19.2041666667,-70.1291666667,19.2375,-70.1291666667
15625,QEQ,1,19.2375,-70.1625,19.2708333333,-70.1625,19.2375,-70.1291666667,19.2708333333,-70.1291666667
15626,QEQ,1,19.2708333333,-70.1625,19.3041666667,-70.1625,19.2708333333,-70.1291666667,19.3041666667,-70.1291666667
15627,QEQ,1,19.3041666667,-70.1625,19.3375,-70.1625,19.3041666667,-70.1291666667,19.3375,-70.1291666667
15628,QEQ,1,19.3375,-70.1625,19.3708333333,-70.1625,19.3375,-70.1291666667,19.3708333333,-70.1291666667
15629,QEQ,1,19.3708333333,-70.1625,19.4041666667,-70.1625,19.3708333333,-70.1291666667,19.4041666667,-70.1291666667
15630,QEQ,1,19.4041666667,-70.1625,19.4375,-70.1625,19.4041666667,-70.1291666667,19.4375,-70.1291666667
15631,QEQ,1,19.4375,-70.1625,19.4708333333,-70.1625,19.4375,-70.1291666667,19.4708333333,-70.1291666667
